name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Chris Paddack,SD,--,--,9.00,--,--,--,--,--,--,3.0,1,4,3,0,0,0,4,0.33,.111,https://www.mlb.com/player/663978
Rick Porcello,NYM,--,--,9.53,--,--,--,--,--,--,5.2,5,7,6,0,0,0,3,0.88,.250,https://www.mlb.com/player/519144
Patrick Corbin,WSH,--,--,8.22,--,--,--,--,--,--,7.2,6,8,7,1,0,0,5,0.78,.214,https://www.mlb.com/player/571578
Paolo Espino,WSH,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,2,0.00,.000,https://www.mlb.com/player/502179
Joe Biagini,HOU,--,--,-.--,--,--,--,--,--,--,0.0,1,1,1,0,0,2,0,-.--,1.000,https://www.mlb.com/player/607352
Miguel Del Pozo,PIT,--,--,6.75,--,--,--,--,--,--,1.1,1,1,1,0,0,2,1,2.25,.250,https://www.mlb.com/player/600887
Andrew Heaney,LAA,--,--,6.00,--,--,--,--,--,--,3.0,1,2,2,0,0,1,3,0.67,.100,https://www.mlb.com/player/571760
Bruce Zimmermann,BAL,--,--,27.00,--,--,--,--,--,--,1.0,1,3,3,1,0,0,1,1.00,.250,https://www.mlb.com/player/669145
Cesar Valdez,BAL,--,--,0.00,--,--,--,--,--,--,1.1,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/491624
Ryan Yarbrough,TB,--,--,12.00,--,--,--,--,--,--,3.0,6,4,4,0,0,0,4,2.00,.429,https://www.mlb.com/player/642232
Matthew Boyd,DET,--,--,13.50,--,--,--,--,--,--,5.1,4,8,8,1,1,1,6,0.94,.200,https://www.mlb.com/player/571510
Tejay Antone,CIN,--,--,9.00,--,--,--,--,--,--,1.0,1,1,1,0,0,1,3,2.00,.250,https://www.mlb.com/player/622088
Sean Doolittle,WSH,--,--,9.00,--,--,--,--,--,--,1.0,1,1,1,0,0,0,0,1.00,.250,https://www.mlb.com/player/448281
Yu Darvish,CHC,--,--,10.38,--,--,--,--,--,--,4.1,4,5,5,1,0,1,6,1.15,.250,https://www.mlb.com/player/506433
Sergio Romo,MIN,--,--,9.00,--,--,--,--,--,--,1.0,3,1,1,0,0,1,1,4.00,.500,https://www.mlb.com/player/489265
Cole Hamels,ATL,--,--,-.--,--,--,--,--,--,--,0.0,1,1,1,0,0,0,0,-.--,1.000,https://www.mlb.com/player/430935
Huascar Ynoa,ATL,--,--,10.80,--,--,--,--,--,--,1.2,2,2,2,0,0,1,0,1.80,.286,https://www.mlb.com/player/660623
Sam Howard,PIT,--,--,27.00,--,--,--,--,--,--,1.0,2,4,3,1,0,0,1,2.00,.400,https://www.mlb.com/player/607572
Tanner Houck,BOS,--,--,0.00,--,--,--,--,--,--,1.1,0,0,0,0,0,0,4,0.00,.000,https://www.mlb.com/player/656557
Genesis Cabrera,STL,--,--,6.75,--,--,--,--,--,--,1.1,0,1,1,0,0,1,2,0.75,.000,https://www.mlb.com/player/650893
Jorge Alcala,MIN,--,--,0.00,--,--,--,--,--,--,1.0,1,0,0,0,0,0,0,1.00,.333,https://www.mlb.com/player/660896
Ryan Buchter,NYY,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,1,1,3.00,.000,https://www.mlb.com/player/488748
Andrew Suarez,SF,--,--,0.00,--,--,--,--,--,--,2.0,1,0,0,0,0,1,0,1.00,.200,https://www.mlb.com/player/605498
Ross Detwiler,CWS,--,--,0.00,--,--,--,--,--,--,1.0,0,0,0,0,0,1,1,1.00,.000,https://www.mlb.com/player/446321
Taylor Guilbeau,ARI,--,--,0.00,--,--,--,--,--,--,0.1,1,0,0,0,0,0,0,3.00,.500,https://www.mlb.com/player/607555
Jeffrey Springs,BOS,--,--,47.25,--,--,--,--,--,--,1.1,5,7,7,1,0,2,1,5.25,.556,https://www.mlb.com/player/605488
Patrick Weigel,ATL,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,1,0,-.--,.000,https://www.mlb.com/player/622256
Edwin Diaz,NYM,--,--,0.00,--,--,--,--,--,--,1.2,1,1,0,0,0,1,4,1.20,.167,https://www.mlb.com/player/621242
Seth Lugo,NYM,--,--,6.75,--,--,--,--,--,--,2.2,3,2,2,0,0,0,4,1.13,.273,https://www.mlb.com/player/607625
Taijuan Walker,TOR,--,--,6.75,--,--,--,--,--,--,2.2,3,3,2,0,0,2,2,1.88,.273,https://www.mlb.com/player/592836
Dean Kremer,BAL,--,--,0.00,--,--,--,--,--,--,1.0,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/665152
Keegan Akin,BAL,--,--,4.50,--,--,--,--,--,--,2.0,2,2,1,0,0,0,1,1.00,.250,https://www.mlb.com/player/669211
Brian Moran,MIA,--,--,-.--,--,--,--,--,--,--,0.0,0,2,2,0,0,1,0,-.--,.000,https://www.mlb.com/player/572383
David Phelps,PHI,--,--,54.00,--,--,--,--,--,--,0.2,1,4,4,1,0,0,0,1.50,.333,https://www.mlb.com/player/475479
Jose Alvarez,PHI,--,--,13.50,--,--,--,--,--,--,0.2,1,1,1,0,0,0,1,1.50,.333,https://www.mlb.com/player/501625
Madison Bumgarner,ARI,--,--,3.86,--,--,--,--,--,--,2.1,0,1,1,0,0,0,1,0.00,.000,https://www.mlb.com/player/518516
Steve Cishek,CWS,--,--,0.00,--,--,--,--,--,--,2.0,0,0,0,0,1,2,1,1.00,.000,https://www.mlb.com/player/518553
Tyler Kinley,COL,--,--,9.00,--,--,--,--,--,--,3.0,2,4,3,1,0,1,4,1.00,.200,https://www.mlb.com/player/641755
Nabil Crismatt,STL,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/622503
Artie Lewicki,ARI,--,--,0.00,--,--,--,--,--,--,1.1,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/592499
Grant Dayton,ATL,--,--,4.50,--,--,--,--,--,--,2.0,2,1,1,0,0,1,3,1.50,.250,https://www.mlb.com/player/594795
Tommy Milone,ATL,--,--,15.43,--,--,--,--,--,--,2.1,3,5,4,1,1,0,1,1.29,.333,https://www.mlb.com/player/543548
Ben Heller,NYY,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/621294
Seth Elledge,STL,--,--,-.--,--,--,--,--,--,--,0.0,2,2,2,1,0,1,0,-.--,1.000,https://www.mlb.com/player/676220
Tyler Alexander,DET,--,--,10.80,--,--,--,--,--,--,1.2,2,2,2,0,0,1,0,1.80,.286,https://www.mlb.com/player/641302
Michael Lorenzen,CIN,--,--,4.50,--,--,--,--,--,--,4.0,1,2,2,0,0,2,3,0.75,.083,https://www.mlb.com/player/547179
Jace Fry,CWS,--,--,0.00,--,--,--,--,--,--,0.2,1,0,0,0,0,0,0,1.50,.500,https://www.mlb.com/player/605240
Eric Yardley,MIL,--,--,1.80,--,--,--,--,--,--,5.0,1,1,1,0,1,0,5,0.20,.067,https://www.mlb.com/player/642233
Brent Suter,MIL,--,--,0.00,--,--,--,--,--,--,1.0,2,0,0,0,1,0,0,2.00,.400,https://www.mlb.com/player/608718
Miguel Castro,NYM,--,--,8.10,--,--,--,--,--,--,3.1,2,3,3,1,0,1,7,0.90,.167,https://www.mlb.com/player/612434
Brailyn Marquez,CHC,--,--,-.--,--,--,--,--,--,--,0.0,1,1,1,0,0,0,0,-.--,1.000,https://www.mlb.com/player/666622
Gio Gonzalez,CWS,--,--,4.91,--,--,--,--,--,--,3.2,3,3,2,0,0,3,4,1.64,.214,https://www.mlb.com/player/461829
Edgar Ernesto Garcia,TB,--,--,-.--,--,--,--,--,--,--,0.0,0,1,1,0,0,0,0,-,.000,https://www.mlb.com/player/658305
Domingo Tapia,SEA,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/593619
Nate Jones,CIN,--,--,0.00,--,--,--,--,--,--,2.0,2,0,0,0,0,0,3,1.00,.333,https://www.mlb.com/player/518858
Daulton Jefferies,OAK,--,--,-.--,--,--,--,--,--,--,0.0,1,3,3,1,0,0,0,-.--,1.000,https://www.mlb.com/player/641726
Neil Walker,PHI,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/435522
Ryan Borucki,TOR,--,--,10.80,--,--,--,--,--,--,1.2,2,2,2,0,0,1,0,1.80,.333,https://www.mlb.com/player/621366
Matt Shoemaker,TOR,--,--,37.80,--,--,--,--,--,--,1.2,3,8,7,2,0,0,2,1.80,.375,https://www.mlb.com/player/533167
Patrick Sandoval,LAA,--,--,3.38,--,--,--,--,--,--,2.2,1,1,1,0,0,1,1,0.75,.125,https://www.mlb.com/player/663776
Caleb Smith,ARI,--,--,0.00,--,--,--,--,--,--,1.2,0,0,0,0,0,2,1,1.20,.000,https://www.mlb.com/player/592761
Ryan Meisinger,STL,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/664682
Cristian Javier,HOU,--,--,18.00,--,--,--,--,--,--,2.0,2,4,4,1,0,0,3,1.00,.286,https://www.mlb.com/player/664299
Nick Tropeano,PIT,--,--,27.00,--,--,--,--,--,--,0.1,1,1,1,0,0,0,1,3.00,.500,https://www.mlb.com/player/607374
Austin Gomber,STL,--,--,10.13,--,--,--,--,--,--,2.2,1,3,3,1,0,1,5,0.75,.125,https://www.mlb.com/player/596295
Eric Lauer,MIL,--,--,27.00,--,--,--,--,--,--,1.1,2,4,4,1,0,2,2,3.00,.333,https://www.mlb.com/player/641778
Seth Romero,WSH,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,1,2,1.50,.000,https://www.mlb.com/player/656913
Cy Sneed,HOU,--,--,3.86,--,--,--,--,--,--,2.1,1,1,1,0,0,0,0,0.43,.200,https://www.mlb.com/player/605482
Luke Weaver,ARI,--,--,9.00,--,--,--,--,--,--,3.0,2,3,3,0,0,0,1,0.67,.182,https://www.mlb.com/player/596133
Ryan Thompson,TB,--,--,21.00,--,--,--,--,--,--,3.0,5,7,7,0,0,0,1,1.67,.417,https://www.mlb.com/player/657044
Trevor Rogers,MIA,--,--,7.20,--,--,--,--,--,--,5.0,3,4,4,0,0,0,5,0.60,.188,https://www.mlb.com/player/669432
Casey Mize,DET,--,--,2.70,--,--,--,--,--,--,3.1,1,1,1,0,0,1,3,0.60,.100,https://www.mlb.com/player/663554
Alex Young,ARI,--,--,18.00,--,--,--,--,--,--,1.0,5,2,2,0,0,0,0,5.00,.714,https://www.mlb.com/player/622065
Joe Palumbo,TEX,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,1,0,-.--,.000,https://www.mlb.com/player/643478
Luis Cessa,NYY,--,--,9.00,--,--,--,--,--,--,1.0,2,1,1,0,0,1,0,3.00,.400,https://www.mlb.com/player/570666
