name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Alex Young,ARI,--,--,10.80,--,--,--,--,--,--,1.2,0,3,2,0,0,1,0,0.60,.000,https://www.mlb.com/player/622065
Luis Garcia,HOU,--,--,0.00,--,--,--,--,--,--,1.0,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/677651
Matt Wisler,MIN,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,0,0,-,.000,https://www.mlb.com/player/605538
Shun Yamaguchi,TOR,--,--,60.75,--,--,--,--,--,--,1.1,3,10,9,0,2,0,2,2.25,.500,https://www.mlb.com/player/685493
Mark Melancon,ATL,--,--,16.20,--,--,--,--,--,--,1.2,1,3,3,0,0,0,0,0.60,.200,https://www.mlb.com/player/453343
Tyler Chatwood,CHC,--,--,13.50,--,--,--,--,--,--,0.2,0,1,1,0,0,0,0,0.00,.000,https://www.mlb.com/player/543022
Joe Kelly,LAD,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/523260
Rick Porcello,NYM,--,--,-.--,--,--,--,--,--,--,0.0,2,6,6,0,0,0,0,-.--,1.000,https://www.mlb.com/player/519144
Brett Eibner,MIA,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/518649
Jimmy Herget,TEX,--,--,45.00,--,--,--,--,--,--,1.0,4,5,5,1,0,1,2,5.00,.571,https://www.mlb.com/player/623474
Javy Guerra,WSH,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,0,0,-,.000,https://www.mlb.com/player/457915
Adrian Morejon,SD,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,0,0,-,.000,https://www.mlb.com/player/670970
Tanner Scott,BAL,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/656945
Jose Urena,MIA,--,--,135.00,--,--,--,--,--,--,0.1,2,6,5,1,0,0,0,6.00,.667,https://www.mlb.com/player/570632
